date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:09:21	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:04%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/?add-to-cart=4199	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/index4dc0.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/)
00:09:22	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:04%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/?add-to-cart=4195	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/indexd3e0.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/)
00:09:22	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:04%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/?add-to-cart=4921	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/indexa655.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/)
00:09:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Mar%202021%2023:09:03%20GMT	https://aquariusspiritus.com/?p=4927	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/index64e0.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/)
00:09:27	8563/8563	---MC-	200	added ('OK')	application/json	date:Thu,%2018%20Mar%202021%2023:09:26%20GMT	https://aquariusspiritus.com/wp-json/wp/v2/product/4925	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/wp/v2/product/4925.json	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:27	1328/1328	---M-Z	200	added ('OK')	application/rss+xml	etag:%22823524a753ff280d82d99ac1bdd8a872%22	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/feed/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/feed/index.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Mar%202021%2023:09:29%20GMT	https://aquariusspiritus.com/?p=4925	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/index41b3.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:32	3122/3122	---M--	200	added ('OK')	application/json	date:Thu,%2018%20Mar%202021%2023:09:31%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Fwound-care%2Fbandages-and-gauze%2Fpack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched%2F	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embed3478.json	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:34	3256/3256	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Mar%202021%2023:09:34%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Fwound-care%2Fbandages-and-gauze%2Fpack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched%2F&format=xml	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embed4000	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:35	15914/15914	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2001:47:39%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/s-l500-8.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/s-l500-8.jpg	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:34%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/?add-to-cart=4931	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/index38bf.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-7-5cm-x-1-5m-unstretched/)
00:09:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:36%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/?add-to-cart=4919	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/index003b.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:36%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/?add-to-cart=4203	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/index5fcf.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:37%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/?add-to-cart=4190	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/index33df.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:52	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:52%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/?add-to-cart=4927	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/indexdea9.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-5cm-x-1-5m-unstretched/)
00:09:53	3267/3267	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Mar%202021%2023:09:53%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Fwound-care%2Fbandages-and-gauze%2Fpack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched%2F&format=xml	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embed88a6	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/)
00:10:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Mar%202021%2023:09:53%20GMT	https://aquariusspiritus.com/?p=4923	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/index4388.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/)
00:10:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:54%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/?add-to-cart=4188	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/index9b49.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/)
00:10:08	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:55%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/?add-to-cart=4927	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/indexdea9.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/)
00:10:08	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:09:58%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/?add-to-cart=4388	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/indexf542.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-medicrepe-elastic-heavy-crepe-bandage-10cm-x-1-5m-unstretched/)
00:10:18	8061/8061	---M--	200	added ('OK')	application/json	date:Thu,%2018%20Mar%202021%2023:10:14%20GMT	https://aquariusspiritus.com/wp-json/wp/v2/product/4922	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/wp/v2/product/4922.json	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/)
00:10:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Mar%202021%2023:10:19%20GMT	https://aquariusspiritus.com/?p=4922	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/index6c1e.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/)
00:10:24	3043/3043	---M--	200	added ('OK')	application/json	date:Thu,%2018%20Mar%202021%2023:10:23%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Fwound-care%2Fbandages-and-gauze%2Fpack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched%2F	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embedbd3f.json	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/)
00:10:26	3179/3179	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Mar%202021%2023:10:25%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Fwound-care%2Fbandages-and-gauze%2Fpack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched%2F&format=xml	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embed528b	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/)
00:10:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:10:28%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/?add-to-cart=4919	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/index003b.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/)
00:10:41	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:10:28%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/?add-to-cart=4400	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/indexea9e.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/)
00:10:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:10:38%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/?add-to-cart=4388	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/indexf542.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/)
00:10:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:10:38%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/?add-to-cart=4925	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/index618a.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/pack-of-12-sentry-all-cotton-crepe-bandage-medium-7-5cm-x-1-5m-unstretched/)
00:10:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Mar%202021%2023:10:45%20GMT	https://aquariusspiritus.com/?p=4921	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/index285b.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/)
00:11:04	3169/3169	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Mar%202021%2023:11:02%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Fwound-care%2Fbandages-and-gauze%2Fsentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12%2F&format=xml	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embed7de2	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/)
00:11:18	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:11:05%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/?add-to-cart=4395	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/indexb535.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/)
00:11:18	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:11:11%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/?add-to-cart=4193	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/index3176.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/)
00:11:18	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:11:11%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/?add-to-cart=4396	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/index1090.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/)
00:11:18	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:11:11%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/?add-to-cart=4188	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/index9b49.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-5cm-x-1-5m-unstretched-pack-of-12/)
00:11:22	8043/8043	---M--	200	added ('OK')	application/json	date:Thu,%2018%20Mar%202021%2023:11:21%20GMT	https://aquariusspiritus.com/wp-json/wp/v2/product/4919	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/wp/v2/product/4919.json	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/)
00:11:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Mar%202021%2023:11:23%20GMT	https://aquariusspiritus.com/?p=4919	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/indexd2cd.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/)
00:11:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:11:26%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/?add-to-cart=4193	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/index3176.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/)
00:11:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:11:26%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/?add-to-cart=4932	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/index19d7.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/)
00:11:39	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2023:11:26%20GMT	https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/?add-to-cart=4188	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/index9b49.html	(from https://aquariusspiritus.com/shop/wound-care/bandages-and-gauze/sentry-all-cotton-crepe-bandage-medium-10cm-x-1-5m-unstretched-pack-of-12/)
00:11:46	155534/155534	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2023:11:41%20GMT	https://aquariusspiritus.com/product-category/acupuncture-needles-and-supplies/page/2/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/acupuncture-needles-and-supplies/page/2/index.html	(from https://aquariusspiritus.com/product-category/acupuncture-needles-and-supplies/)
00:11:46	3362/3362	---M--	200	added ('OK')	application/json	date:Thu,%2018%20Mar%202021%2023:11:43%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Facupuncture-needles-and-supplies%2Facupuncture-needles%2F500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle%2F	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embed5514.json	(from https://aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/)
00:11:46	1374/1374	---M-Z	200	added ('OK')	application/rss+xml	etag:%22823524a753ff280d82d99ac1bdd8a872%22	https://aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/feed/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/feed/index.html	(from https://aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/)
00:11:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Mar%202021%2023:11:45%20GMT	https://aquariusspiritus.com/?p=4712	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/index309b.html	(from https://aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/)
00:11:47	3496/3496	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Mar%202021%2023:11:47%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Facupuncture-needles-and-supplies%2Facupuncture-needles%2F500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle%2F&format=xml	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embedd8fd	(from https://aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/)
00:11:56	48892/48892	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2008:19:14%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/Sensei_500-600x610.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/Sensei_500-600x610.jpg	(from https://aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/)
00:11:58	290542/290542	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2008:19:14%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/Sensei_500.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/Sensei_500.jpg	(from https://aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/)
00:11:59	126769/126769	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2023:11:54%20GMT	https://aquariusspiritus.com/product-category/acupuncture-needles-and-supplies/acupuncture-needles/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/acupuncture-needles-and-supplies/acupuncture-needles/index.html	(from https://aquariusspiritus.com/shop/acupuncture-needles-and-supplies/acupuncture-needles/500-pack-0-30-x-50mm-sensei-ultra-smooth-acupuncture-needles-with-metal-handle/)
